codigo,nombre,cantidad_movimientos,monto_total,grupo_sugerido,confianza,observaciones
20602008,IMPTOS X PAGAR   2/3 RETENCION IVA ARRENDAMIENTO,30,215978.56,impuesto_o_gobierno,media-alta,Términos fiscales o gubernamentales. Fuentes: cuenta_contable
LEM090630K,LUBRICANT EXPRESS DE MEXICO SA DE CV,30,104587.54,empresa,media-alta,Sufijo societario mexicano o internacional. Fuentes: proveedor_dim
60001128-2-08-022-C0098,MUESTRAS,30,222317.82,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
60002006--C0095,PROVISION PUBLICIDAD Y PROMOCIONES DESCUENTOS,30,511345.8,cuenta_contable,alta,Código numérico + descripción de cuenta mayor. Fuentes: cuenta_contable
60002003--09-023-C0095,PROVISION PUBLICIDAD Y PROMOCIONES GASTOS,30,596456.04,cuenta_contable,alta,Código numérico + descripción de cuenta mayor. Fuentes: cuenta_contable
XEXX010101UBER,UBER,30,0.0,persona_moral_o_fisica,alta,Patrón RFC mexicano en código o nombre. Fuentes: proveedor_dim
60001108--02-003-,VALIDACIONES Y CALIBRACIONES,30,807582.32,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
AIM0107259,ALLKEY INTERNACIONAL MEXICO SA DE CV,29,115182.48,empresa,media-alta,Sufijo societario mexicano o internacional. Fuentes: proveedor_dim
CIS200528,C.A.E. IMPERIO DE SEGURIDAD PRIVADA,29,68639.98,impuesto_o_gobierno,media-alta,Términos fiscales o gubernamentales. Fuentes: proveedor_dim
60001034--07-050-,CASETAS,29,22082.14,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
60001035--09-053-,COMBUSTIBLES Y LUBRICANTES,29,32170.24,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
FME880210,FOLI DE MEXICO SA DE CV,29,1438400.0,empresa,media-alta,Sufijo societario mexicano o internacional. Fuentes: proveedor_dim
GSU210618S,GOOD SURANCE,29,675025.28,contraparte_comercial,baja-media,Proviene de dimensión proveedor D365 sin más evidencia. Fuentes: proveedor_dim
ICA950725,INTERNACIONAL DE CONTENEDORES ASOCIADOS DE VERACRUZ,29,140648.34,contraparte_comercial,baja-media,Proviene de dimensión proveedor D365 sin más evidencia. Fuentes: proveedor_dim
MSM980902,MEDITERRANEAN SHIPPING COMPANY MEXICO,29,7934.08,contraparte_comercial,baja-media,Proviene de dimensión proveedor D365 sin más evidencia. Fuentes: proveedor_dim
MSE100427,MERCANCIA SEGURA,29,4023.28,contraparte_comercial,baja-media,Proviene de dimensión proveedor D365 sin más evidencia. Fuentes: proveedor_dim
80030001-06-015,OTROS GASTOS,29,0.0,cuenta_contable,alta,Código numérico + descripción de cuenta mayor. Fuentes: cuenta_contable
50005007-01-002,PRIMA DOMINICAL  - MOI,29,65571.12,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
60001001-06-024,SUELDOS Y SALARIOS GO,29,1650946.0,nomina_o_pasivo_laboral,alta,Términos de nómina o pasivos laborales. Fuentes: cuenta_contable
60001002-07-020,VACACIONES GO,29,519219.86,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
50005021-01-002,VALES DE DESPENSA - MOI,29,1334470.1,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
60001022-06-018,VALES DE DESPENSA GO,29,365635.46,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
20304001-1035,ACREEDOR DIV FUNCIONARIOS Y EMPLEADOS,28,23202.7,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
60001027--10-037-,ARRENDAMIENTO DE BIENES INMUEBLES,28,12082608.64,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
60001113--07-050-,ARRENDAMIENTO PURO AUTOS,28,153910.42,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
BCD170331S,BT CDMX,28,208399.46,contraparte_comercial,baja-media,Proviene de dimensión proveedor D365 sin más evidencia. Fuentes: proveedor_dim
60001059-04-007,DEPRECIACION ACUM. MAQUINARIA Y EQUIPO,28,214810.92,cuenta_contable,alta,Código numérico + descripción de cuenta mayor. Fuentes: cuenta_contable
60001057-02-003,DEPRECIACION ACUMULADA EQUIPO DE COMPUTO,28,26811.56,cuenta_contable,alta,Código numérico + descripción de cuenta mayor. Fuentes: cuenta_contable
DQL830822A,DISTRIBUIDORA QUIMICA LEFE SA DE CV,28,1679.74,empresa,media-alta,Sufijo societario mexicano o internacional. Fuentes: proveedor_dim
DIS110427R,DISTRIBUIDULCES SA DE CV,28,7295.22,empresa,media-alta,Sufijo societario mexicano o internacional. Fuentes: proveedor_dim
20602005,IMPTOS X PAGAR 10% RETENCION ISR ARRENDAMIENTO,28,181828.74,impuesto_o_gobierno,media-alta,Términos fiscales o gubernamentales. Fuentes: cuenta_contable
PEGJ460616,JOAN PEY GRAU,28,119999.96,contraparte_comercial,baja-media,Proviene de dimensión proveedor D365 sin más evidencia. Fuentes: proveedor_dim
ROPM710628,MANUEL ALFREDO RODRIGUEZ PACHECO,28,19304.08,contraparte_comercial,baja-media,Proviene de dimensión proveedor D365 sin más evidencia. Fuentes: proveedor_dim
MARG690106,MARIA GUADALUPE MAGAÑA REYES,28,42213.6,contraparte_comercial,baja-media,Proviene de dimensión proveedor D365 sin más evidencia. Fuentes: proveedor_dim
C0028,RAMA FARMACEUTICA,28,813.8,cliente_comercial,media,Código tipo C### en dimensión cliente. Fuentes: cliente_dim
60001001-02-032,SUELDOS Y SALARIOS GO,28,3702125.94,nomina_o_pasivo_laboral,alta,Términos de nómina o pasivos laborales. Fuentes: cuenta_contable
60001001-06-041,SUELDOS Y SALARIOS GO,28,443027.04,nomina_o_pasivo_laboral,alta,Términos de nómina o pasivos laborales. Fuentes: cuenta_contable
60001001-06-047,SUELDOS Y SALARIOS GO,28,750432.82,nomina_o_pasivo_laboral,alta,Términos de nómina o pasivos laborales. Fuentes: cuenta_contable
10102002,USD SCOTIABANK INVERTLAT CTA 25600975104,28,53251.92,banco,alta,Nombre contiene institución bancaria conocida. Fuentes: cuenta_contable
60001022-02-031,VALES DE DESPENSA GO,28,172690.12,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
60001022-03-006,VALES DE DESPENSA GO,28,291284.64,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
60001022-06-016,VALES DE DESPENSA GO,28,78235.06,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
60001022-06-038,VALES DE DESPENSA GO,28,154255.38,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
60001022-06-039,VALES DE DESPENSA GO,28,159756.9,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
40001004--C0020,VENTAS LINEAS PROPIAS 16%,28,1101416.82,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
60001124--06-016-,AMORTIZACION DE ADAPTACIONES Y MEJORAS A EDIFICIO,27,781371.64,cuenta_contable,alta,Código numérico + descripción de cuenta mayor. Fuentes: cuenta_contable
60001103--02-003-,AMORTIZACIONES DE MATTO DE MAQUINARIA,27,1262995.22,cuenta_contable,alta,Código numérico + descripción de cuenta mayor. Fuentes: cuenta_contable
60001103--03-005-,AMORTIZACIONES DE MATTO DE MAQUINARIA,27,746754.54,cuenta_contable,alta,Código numérico + descripción de cuenta mayor. Fuentes: cuenta_contable
CMF881208T,CENTRO MEXICANO PARA LA FILANTROPIA,27,564000.0,contraparte_comercial,baja-media,Proviene de dimensión proveedor D365 sin más evidencia. Fuentes: proveedor_dim
60001035--10-033-,COMBUSTIBLES Y LUBRICANTES,27,97773.56,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
COD211025,COMERCIALIZADORA ODOO S DE RL DE CV,27,132911.62,empresa,media-alta,Sufijo societario mexicano o internacional. Fuentes: proveedor_dim
C0075,JOSE DE LA TORRE SANCHEZ,27,161427.28,cliente_comercial,media,Código tipo C### en dimensión cliente. Fuentes: cliente_dim
60001096--06-016-,SERVICIOS ADMINISTRATIVOS,27,3421931.44,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
SGM950714D,SERVICIOS GASOLINEROS DE MEXICO SA DE CV,27,1134.66,empresa,media-alta,Sufijo societario mexicano o internacional. Fuentes: proveedor_dim
60001022-06-015,VALES DE DESPENSA GO,27,75233.76,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
60001022-06-042,VALES DE DESPENSA GO,27,49730.04,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
60001022-07-020,VALES DE DESPENSA GO,27,201924.08,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
60001022-10-017,VALES DE DESPENSA GO,27,96395.22,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
60001121--07-020-,AMORTIZACION LOCALIZADOR,26,29555.58,cuenta_contable,alta,Código numérico + descripción de cuenta mayor. Fuentes: cuenta_contable
60001026--02-003-,ANALISIS DE LABORATORIO (TERCERIAS),26,571918.1,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
60001099--02-004-,ARRENDAMIENTO PURO,26,652707.6,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
60001007-03-006,BONO DE PRODUCTIVIDAD GO,26,173131.32,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
60001007-06-018,BONO DE PRODUCTIVIDAD GO,26,205005.72,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
60001007-07-020,BONO DE PRODUCTIVIDAD GO,26,120863.74,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
50001001--C0032,COSTO DE VENTAS,26,222292.02,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
C0140,DANIEL AÑORVE FLORES,26,2885337.8,cliente_comercial,media,Código tipo C### en dimensión cliente. Fuentes: cliente_dim
40005005-2-C0095,DESCUENTOS LINEAS PROPIAS 0%,26,47113.86,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
60001036--02-003-,ENERGIA ELECTRICA,26,667827.62,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
60001036--07-020-,ENERGIA ELECTRICA,26,349335.18,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
FME0601253LA,FBK MEXICO SA DE CV,26,62724.48,persona_moral_o_fisica,alta,Patrón RFC mexicano en código o nombre. Fuentes: proveedor_dim
FEG770328,FORSA EXPRESS GUADALAJARA,26,85848.96,contraparte_comercial,baja-media,Proviene de dimensión proveedor D365 sin más evidencia. Fuentes: proveedor_dim
60001066--06-047-,GASTOS DE VIAJE,26,7034.84,cuenta_contable,alta,Código numérico + descripción de cuenta mayor. Fuentes: cuenta_contable
MTO930218Q,METTLER TOLEDO SA DE CV,26,59591.4,empresa,media-alta,Sufijo societario mexicano o internacional. Fuentes: proveedor_dim
STE0804307,SERVICIOS PARA TU EMPRESA PUNTO COM SA DE CV,26,104690.62,empresa,media-alta,Sufijo societario mexicano o internacional. Fuentes: proveedor_dim
60001002-02-031,VACACIONES GO,26,132164.82,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
60001002-02-032,VACACIONES GO,26,146452.14,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
60001022-08-022,VALES DE DESPENSA GO,26,92586.64,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
40001004--C0032,VENTAS LINEAS PROPIAS 16%,26,605185.56,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
20304001-4054,ACREEDOR DIV FUNCIONARIOS Y EMPLEADOS,25,48000.0,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
50005008-01-002,BONO DE PRODUCTIVIDAD - MOI,25,787697.18,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
60001007-02-031,BONO DE PRODUCTIVIDAD GO,25,107524.96,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
60001007-06-015,BONO DE PRODUCTIVIDAD GO,25,46588.32,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
60001007-06-016,BONO DE PRODUCTIVIDAD GO,25,46588.32,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
60001007-06-038,BONO DE PRODUCTIVIDAD GO,25,82248.18,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
60001007-06-042,BONO DE PRODUCTIVIDAD GO,25,31058.88,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
60001007-08-022,BONO DE PRODUCTIVIDAD GO,25,55299.94,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
60001007-10-017,BONO DE PRODUCTIVIDAD GO,25,58280.28,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
60001034--09-053-,CASETAS,25,17863.96,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
50001001--C0020,COSTO DE VENTAS,25,417561.96,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
50001001-2-C0014,COSTO DE VENTAS,25,1575528.22,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
EME230509,ELEVADORES MEYE SA DE CV,25,190217.68,empresa,media-alta,Sufijo societario mexicano o internacional. Fuentes: proveedor_dim
KCM951027B,KAESER COMPRESORES DE MEXICO S. DE R.L. DE C.V.,25,901183.32,contraparte_comercial,baja-media,Proviene de dimensión proveedor D365 sin más evidencia. Fuentes: proveedor_dim
PSE990826,PROPER SERVICES SA DE CV,25,46998.72,empresa,media-alta,Sufijo societario mexicano o internacional. Fuentes: proveedor_dim
SCE020905G,"SERVICIO CERRITOS, SA DE CV",25,11614.06,empresa,media-alta,Sufijo societario mexicano o internacional. Fuentes: proveedor_dim
60001001-02-045,SUELDOS Y SALARIOS GO,25,1043298.08,nomina_o_pasivo_laboral,alta,Términos de nómina o pasivos laborales. Fuentes: cuenta_contable
40001001-1-C0009,VENTAS MAQUILAS 16%,25,42270447.64,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
C0139,YAZMIN GUADALUPE SALGADO SALGADO,25,1678.94,cliente_comercial,media,Código tipo C### en dimensión cliente. Fuentes: cliente_dim
RAVA740722,AARON RAMIREZ VARGAS,24,2962.56,contraparte_comercial,baja-media,Proviene de dimensión proveedor D365 sin más evidencia. Fuentes: proveedor_dim
20304001-1040,ACREEDOR DIV FUNCIONARIOS Y EMPLEADOS,24,79552.68,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
ATA071116,ANALITYCAL TEAM & TECHNOLOGY SA DE CV,24,92217.24,empresa,media-alta,Sufijo societario mexicano o internacional. Fuentes: proveedor_dim
BER140731C,BERFRAN-VIOL SA DE CV,24,36812.34,empresa,media-alta,Sufijo societario mexicano o internacional. Fuentes: proveedor_dim
60001007-06-039,BONO DE PRODUCTIVIDAD GO,24,96245.54,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
ERM150317T,ESPECIALISTAS EN RECLUTAMIENTO MEXICO S DE RL DE CV,24,1011608.68,empresa,media-alta,Sufijo societario mexicano o internacional. Fuentes: proveedor_dim
20601007,IMPTOS X PAGAR  IVA,24,26403066.78,impuesto_o_gobierno,media-alta,Términos fiscales o gubernamentales. Fuentes: cuenta_contable
LME170627J,LEXEMA MEDIA,24,77872.64,contraparte_comercial,baja-media,Proviene de dimensión proveedor D365 sin más evidencia. Fuentes: proveedor_dim
60001051--03-006-,RECARGOS,24,234.1,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
60001051--07-020-,RECARGOS,24,3432.18,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
11001001,SEGUROS PAGADOS POR AMORTIZAR AUTOS,24,1149132.66,cuenta_contable,alta,Código numérico + descripción de cuenta mayor. Fuentes: cuenta_contable
60001001-02-043,SUELDOS Y SALARIOS GO,24,416542.62,nomina_o_pasivo_laboral,alta,Términos de nómina o pasivos laborales. Fuentes: cuenta_contable
60001001-02-046,SUELDOS Y SALARIOS GO,24,943936.74,nomina_o_pasivo_laboral,alta,Términos de nómina o pasivos laborales. Fuentes: cuenta_contable
C0039,UNIONMACHINERY LATAM S.A. DE C.V.,24,121660.64,empresa,media-alta,Sufijo societario mexicano o internacional. Fuentes: cliente_dim
20305001,ACREEDORES DIVERSOS OTROS,23,531716.08,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
60001024-06-018,AGUA PURIFICADA,23,15328.0,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
50003004-01-001,AGUINALDO  - MOD,23,1410099.34,nomina_o_pasivo_laboral,alta,Términos de nómina o pasivos laborales. Fuentes: cuenta_contable
20402001,ANTICIPO DE CLIENTES,23,20684937.98,cuenta_contable,alta,Código numérico + descripción de cuenta mayor. Fuentes: cuenta_contable
60001028--02-003-,ARTICULOS DE LIMPIEZA,23,21273.7,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
60001035--09-052-,COMBUSTIBLES Y LUBRICANTES,23,31660.94,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
FSM990708,FILTROS Y SERVICIOS DE MEXICO SA DE CV,23,29928.0,empresa,media-alta,Sufijo societario mexicano o internacional. Fuentes: proveedor_dim
50003011-01-001,GASTOS IMSS - MOD,23,2471589.5,nomina_o_pasivo_laboral,alta,Términos de nómina o pasivos laborales. Fuentes: cuenta_contable
